חומר פעיל,גידול,MRL,תאריך עדכון,המתנה לאישור תקנות
"MALATHION","אגס","2.000","1996-01-01T00:00:00",
"MALATHION","חבוש","2.000","1996-01-01T00:00:00",
"MALATHION","שזיף","2.000","2018-07-31T00:00:00","יתבטל"
"MALATHION","דובדבן","2.000","2005-10-31T00:00:00",
"MALATHION","נקטרינה","2.000","2004-07-13T00:00:00",
"MALATHION","תאנה","2.000","2005-10-31T00:00:00",
"MALATHION","זית אירופאי","2.000","1996-01-01T00:00:00",
"MALATHION","גויאבה","2.000","2005-10-31T00:00:00",
"MALATHION","תירס","0.010","2005-12-11T00:00:00",
"MALEIC HYDRAZIDE","תפוח אדמה","50.000","2010-10-04T00:00:00",
"MALEIC HYDRAZIDE","עגבניה","0.500","2014-02-16T00:00:00","יתבטל"
"MALEIC HYDRAZIDE","בצל","15.000","1996-01-01T00:00:00",
"MANDIPROPAMID","ענבים",,"2025-11-04T00:00:00","2.000"
"MANDIPROPAMID","תפוח אדמה","0.050","2009-10-13T00:00:00",
"MANDIPROPAMID","מלון","0.050","2009-10-13T00:00:00",
"MANDIPROPAMID","מלפפון",,"2025-11-04T00:00:00","0.200"
"MANDIPROPAMID","קישוא","0.050","2010-07-15T00:00:00",
"MANDIPROPAMID","עגבניה","0.300","2014-03-02T00:00:00",
"MANDIPROPAMID","ריחן מצוי / בזיל","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","מנטה","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","פטרוסלינון (שורש ועלים)","2.000","2015-11-12T00:00:00",
"MANDIPROPAMID","רוזמרין","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","מרווה","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","רוקולה","5.000","2015-11-12T00:00:00",
"MCPA","וידן","0.500","2013-01-20T00:00:00",
"MCPA","דגניים","0.500","2005-10-03T00:00:00",
"MCPA","תירס","0.500","2005-10-31T00:00:00",
"MECOPROP-P","שבולת שועל","0.010","2005-10-31T00:00:00",
"MECOPROP-P","חיטה","0.010","2000-04-29T00:00:00",
"MEFENPYR DIETHYL","חיטה","0.050","2005-11-02T00:00:00",
"MEPANIPYRIM","תות שדה לפרי","0.200","1997-03-06T00:00:00",
"MEPANIPYRIM","מלפפון","0.100","1997-03-06T00:00:00",
"MEPANIPYRIM","פלפל","0.100","1999-01-01T00:00:00",
"MEPANIPYRIM","עגבניה","0.100","1997-03-06T00:00:00",
"MEPTYLDINOCAP","ענבים","0.100","2010-06-21T00:00:00",
"MEPTYLDINOCAP","מלון","0.200","2010-06-21T00:00:00",
"MEPTYLDINOCAP","קישוא","0.200","2012-05-24T00:00:00",
"MEPTYLDINOCAP","אבטיח","0.200","2012-05-24T00:00:00",
"MEPTYLDINOCAP","גזר","0.100","2010-07-15T00:00:00",
"MEPTYLDINOCAP","מנגו","0.050","2013-11-25T00:00:00",
"MEPTYLDINOCAP","תפוח עץ","0.050","2010-06-21T00:00:00",
"MEPTYLDINOCAP","אגס","0.050","2013-01-20T00:00:00",
"MEPTYLDINOCAP","משמש","0.200","2009-04-16T00:00:00",
"MEPTYLDINOCAP","נקטרינה","0.200","2009-04-05T00:00:00",
"MEPTYLDINOCAP","אפרסק","0.200","2009-04-05T00:00:00",
"MESOSULFURON-METHYL","חיטה","0.050","2013-01-20T00:00:00",
"MESOTRIONE","תירס מספוא",,"2024-10-29T00:00:00","0.010"
"MESOTRIONE","תירס מתוק",,"2024-10-29T00:00:00","0.010"
"MESOTRIONE","תירס",,"2024-10-29T00:00:00","0.010"
"METAFLUMIZONE","ענבים",,"2023-08-28T00:00:00","0.300"
"METAFLUMIZONE","תפוח אדמה","0.010","2016-06-07T00:00:00",
"METAFLUMIZONE","כרוב","0.020","2019-06-16T00:00:00","0.700"
"METAFLUMIZONE","חימצה (חומוס)",,"2019-07-23T00:00:00","0.020"
"METAFLUMIZONE","עגבניה","0.300","2016-06-07T00:00:00",
"METAFLUMIZONE","שעועית ירוקה",,"2019-06-16T00:00:00","1.000"
"METAFLUMIZONE","כותנה",,"2017-07-24T00:00:00","0.020"
"METAFLUMIZONE","שקד",,"2023-08-28T00:00:00","0.040"
"METAFLUMIZONE","תפוח עץ",,"2023-08-28T00:00:00","0.500"
"METAFLUMIZONE","אפרסק",,"2023-08-28T00:00:00","0.100"
"METAFLUMIZONE","תירס","0.010","2016-06-07T00:00:00",
"METALAXYL","ענבים","1.000","1996-01-01T00:00:00",
"METALAXYL","תות שדה לפרי","0.500","2005-10-31T00:00:00",
"METALAXYL","פרי הדר","5.000","1996-01-01T00:00:00",
"METALAXYL","מליסה","0.500","2013-01-20T00:00:00",
"METALAXYL","תפוח אדמה","0.050","1996-01-01T00:00:00",
"METALAXYL","צנונית","0.020","2013-01-20T00:00:00",
"METALAXYL","כרוביים","0.500","1996-01-01T00:00:00",
"METALAXYL","כרוב","0.500","2021-08-17T00:00:00",
"METALAXYL","מלון","0.200","2005-10-31T00:00:00",
"METALAXYL","מלפפון","0.500","1996-01-01T00:00:00",
"METALAXYL","קישוא",,"2017-08-17T00:00:00","0.500"
"METALAXYL","חימצה (חומוס)","0.050","2009-10-13T00:00:00",
"METALAXYL","סלק עלים","0.500","2014-03-19T00:00:00",
"METALAXYL","כוסברה (גד השדה)","0.500","2013-01-20T00:00:00",
"METALAXYL","כרוב סיני","0.500","1996-01-01T00:00:00",
"METALAXYL","חסה","2.000","1996-01-01T00:00:00",
"METALAXYL","תרד","0.500","2014-03-19T00:00:00",
"METALAXYL","פלפל","0.010","2013-01-20T00:00:00",
"METALAXYL","עגבניה","0.500","1996-01-01T00:00:00",
"METALAXYL","אפון","0.050","2009-10-13T00:00:00",
"METALAXYL","גזר","0.050","1996-01-01T00:00:00",
"METALAXYL","בצל","2.000","1996-01-01T00:00:00",
"METALAXYL","כותנה","0.050","2013-01-20T00:00:00",
"METALAXYL","ריחן מצוי / בזיל","0.500","2013-01-20T00:00:00",
"METALAXYL","עירית בצלית","0.500","2013-01-20T00:00:00",
"METALAXYL","שמיר (שבת)","0.500","2013-01-20T00:00:00",
"METALAXYL","מנטה","0.500","2013-01-20T00:00:00",
"METALAXYL","פטרוסלינון (שורש ועלים)","0.500","2013-01-20T00:00:00",
"METALAXYL","רוזמרין","0.500","2013-01-20T00:00:00",
"METALAXYL","מרווה","0.500","2013-01-20T00:00:00",
"METALAXYL","רוקט (בן חרדל)","0.500","2014-03-19T00:00:00",
"METALAXYL","רוקולה","0.500","2013-01-20T00:00:00",
"METALAXYL","מיזונה (כרוב רפה)","0.500","2014-03-19T00:00:00",
"METALAXYL","בצל ירוק","0.500","2013-01-20T00:00:00",
"METALAXYL","עלי טטסוי","0.500","2014-03-19T00:00:00",
"METAM SODIUM","תות שדה לפרי",,"2018-08-05T00:00:00","0.050"
"METAM SODIUM","פרי הדר","0.050","1999-01-01T00:00:00",
"METAM SODIUM","תפוח אדמה","0.050","1999-01-01T00:00:00",
"METAM SODIUM","מלון","0.050","1996-01-01T00:00:00",
"METAM SODIUM","מלפפון","0.050","1996-01-01T00:00:00",
"METAM SODIUM","אבטיח","0.050","1996-01-01T00:00:00",
"METAM SODIUM","חסה","0.050","1996-01-01T00:00:00",
"METAM SODIUM","פלפל","0.050","1996-01-01T00:00:00",
"METAM SODIUM","חציל","0.050","1996-01-01T00:00:00",
"METAM SODIUM","עגבניה","0.050","1996-01-01T00:00:00",
"METAM SODIUM","בצל","0.050","1996-01-01T00:00:00",
"METAM SODIUM","אגוז אדמה","0.050","1996-01-01T00:00:00",
"METAM SODIUM","אבוקדו","0.050","1996-01-01T00:00:00",
"METAM SODIUM","פירות גרעיניים","0.050","2013-01-20T00:00:00",
"METAM SODIUM","פירות גלעיניים","0.050","2013-01-20T00:00:00",
"METAMITRON","סלק מספוא","0.010","1999-01-01T00:00:00",
"METAMITRON","פרי הדר",,"2025-06-26T00:00:00","0.010"
"METAMITRON","סלק אדום (שורש ועלים)","0.010","1999-01-02T00:00:00",
"METAMITRON","תפוח עץ","0.020","2014-08-04T00:00:00",
"METAZACHLOR","חימצה (חומוס)","0.050","2013-01-20T00:00:00",
"METHIOCARB","אספסת","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","תלתן","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","בקיה","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","סלק מספוא","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","קורנית","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","ענבים","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","פרי הדר","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","תפוח אדמה","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","קינרס (ארטישוק)","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","כרפס/סלרי (שורש ועלים)","1.000","2013-01-20T00:00:00","יתבטל"
"METHIOCARB","חימצה (חומוס)","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","סלק עלים","1.000","2014-03-19T00:00:00","יתבטל"
"METHIOCARB","כוסברה (גד השדה)","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","תרד","1.000","2014-03-19T00:00:00","יתבטל"
"METHIOCARB","פלפל","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","אפון","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","צנון","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","סלק אדום (שורש ועלים)","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","בצל","0.050","2005-11-02T00:00:00","יתבטל"
"METHIOCARB","שקד","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","אורגנו","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","מנגו","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","תפוח עץ","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","אגס","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","חבוש","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","שזיף","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","משמש","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","נקטרינה","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","אפרסק","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","ריחן מצוי / בזיל","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","עירית בצלית","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","שמיר (שבת)","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","מיורם","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","מנטה","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","פטרוסלינון (שורש ועלים)","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","רוזמרין","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","מרווה","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","טרגון","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","רוקט (בן חרדל)","1.000","2019-04-11T00:00:00","יתבטל"
"METHIOCARB","רוקולה","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","מיזונה (כרוב רפה)","1.000","2014-03-19T00:00:00","יתבטל"
"METHIOCARB","עשב לימון","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","בצל ירוק","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","חומעת הגינה","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","עלי טטסוי","1.000","2014-03-19T00:00:00","יתבטל"
"METHOMYL","אספסת","10.000","1996-01-01T00:00:00",
"METHOMYL","סלק מספוא","0.100","1996-01-01T00:00:00",
"METHOMYL","קורנית","0.600","2013-01-20T00:00:00",
"METHOMYL","וידן","10.000","2013-01-20T00:00:00",
"METHOMYL","עשב רודס","10.000","2013-01-20T00:00:00",
"METHOMYL","תפוח אדמה","0.100","1996-01-01T00:00:00",
"METHOMYL","צנונית","0.100","1996-01-01T00:00:00",
"METHOMYL","סלק סוכר","0.100","1996-01-01T00:00:00",
"METHOMYL","קינרס (ארטישוק)","2.000","1996-01-01T00:00:00",
"METHOMYL","כרפס/סלרי (שורש ועלים)","2.000","1996-01-01T00:00:00",
"METHOMYL","כרוב","5.000","1996-01-01T00:00:00",
"METHOMYL","כרובית","2.000","1996-01-01T00:00:00",
"METHOMYL","מלון","0.200","1996-01-01T00:00:00",
"METHOMYL","מלפפון","0.200","1996-01-01T00:00:00",
"METHOMYL","קישוא","0.200","2007-10-09T00:00:00",
"METHOMYL","אבטיח","0.200","1996-01-01T00:00:00",
"METHOMYL","כוסברה (גד השדה)","0.600","2013-01-20T00:00:00",
"METHOMYL","פלפל","1.000","1996-01-01T00:00:00",
"METHOMYL","חציל","0.200","1996-01-01T00:00:00",
"METHOMYL","עגבניה","1.000","1996-01-01T00:00:00",
"METHOMYL","צנון","0.100","1996-01-01T00:00:00",
"METHOMYL","סלק אדום (שורש ועלים)","0.100","1996-01-01T00:00:00",
"METHOMYL","גזר","0.100","1996-01-01T00:00:00",
"METHOMYL","חלב","0.020","1996-01-01T00:00:00",
"METHOMYL","בשר","0.020","1996-01-01T00:00:00",
"METHOMYL","בשר, חלקי פנים","0.020","2005-11-02T00:00:00",
"METHOMYL","ביצים","0.020","2005-11-02T00:00:00",
"METHOMYL","בשר עוף","0.020","2005-11-02T00:00:00",
"METHOMYL","כותנה","0.500","1996-01-01T00:00:00",
"METHOMYL","אורגנו","0.600","2013-01-20T00:00:00",
"METHOMYL","אבוקדו","0.020","2012-10-16T00:00:00",
"METHOMYL","תירס","0.020","2017-12-28T00:00:00",
"METHOMYL","ריחן מצוי / בזיל","0.600","2013-01-20T00:00:00",
"METHOMYL","עירית בצלית","0.600","2013-01-20T00:00:00",
"METHOMYL","שמיר (שבת)","0.600","2013-01-20T00:00:00",
"METHOMYL","שומר","0.600","2013-01-20T00:00:00",
"METHOMYL","מיורם","0.600","2013-01-20T00:00:00",
"METHOMYL","מנטה","0.600","2013-01-20T00:00:00",
"METHOMYL","פטרוסלינון (שורש ועלים)","0.600","2013-01-20T00:00:00",
"METHOMYL","רוזמרין","0.600","2013-01-20T00:00:00",
"METHOMYL","מרווה","0.600","2013-01-20T00:00:00",
"METHOMYL","טרגון","0.600","2013-01-20T00:00:00",
"METHOMYL","רוקט (בן חרדל)",,"2019-04-11T00:00:00","0.100"
"METHOMYL","רוקולה","0.100","2009-01-14T00:00:00",
"METHOMYL","בשר עוף, חלקי פנים","0.020","2005-11-02T00:00:00",
"METHOMYL","עשב לימון","0.600","2013-01-20T00:00:00",
"METHOXYFENOZIDE","אספסת","1.000","2001-03-21T00:00:00",
"METHOXYFENOZIDE","ענבים","2.000","2000-06-19T00:00:00",
"METHOXYFENOZIDE","תות שדה לפרי","0.500","2006-11-23T00:00:00",
"METHOXYFENOZIDE","פרי הדר",,"2018-05-02T00:00:00","0.020"
"METHOXYFENOZIDE","תפוח אדמה","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","קינרס (ארטישוק)","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","כרפס/סלרי (שורש ועלים)","0.050","2001-01-15T00:00:00",
"METHOXYFENOZIDE","כרוביים","0.050","2006-01-04T00:00:00","יתבטל"
"METHOXYFENOZIDE","כרוב",,"2016-08-09T00:00:00","0.050"
"METHOXYFENOZIDE","ברוקולי",,"2016-08-09T00:00:00","0.050"
"METHOXYFENOZIDE","כרובית",,"2005-11-03T00:00:00","0.050"
"METHOXYFENOZIDE","קולרבי",,"2018-02-18T00:00:00","0.050"
"METHOXYFENOZIDE","חסה","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","פלפל","0.500","2001-01-15T00:00:00",
"METHOXYFENOZIDE","עגבניה","0.500","2005-11-03T00:00:00",
"METHOXYFENOZIDE","שעועית ירוקה","1.000","2001-01-15T00:00:00",
"METHOXYFENOZIDE","חלב","0.010","2013-01-23T00:00:00",
"METHOXYFENOZIDE","בשר","0.050","2013-01-23T00:00:00",
"METHOXYFENOZIDE","כותנה","0.500","2006-08-02T00:00:00",
"METHOXYFENOZIDE","שקד",,"2025-12-23T00:00:00","0.100"
"METHOXYFENOZIDE","רימון","0.300","2007-02-28T00:00:00",
"METHOXYFENOZIDE","תפוח עץ","0.500","2016-09-19T00:00:00",
"METHOXYFENOZIDE","אגס","0.050","2006-04-03T00:00:00","0.500"
"METHOXYFENOZIDE","שזיף",,"2024-05-13T00:00:00","0.250"
"METHOXYFENOZIDE","משמש",,"2024-05-13T00:00:00","0.250"
"METHOXYFENOZIDE","נקטרינה",,"2024-05-13T00:00:00","0.250"
"METHOXYFENOZIDE","אפרסק",,"2021-06-08T00:00:00","0.250"
"METHOXYFENOZIDE","זית אירופאי","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","תירס","0.050","2001-01-15T00:00:00",
"METHOXYFENOZIDE","ריחן מצוי / בזיל","0.100","2005-10-30T00:00:00",
"METOBROMURON","תפוח אדמה",,"2024-12-29T00:00:00","0.030"
"METOLACHLOR","תירס מספוא","0.100","1999-01-01T00:00:00",
"METOLACHLOR","תפוח אדמה","0.100","1999-01-01T00:00:00",
"METOLACHLOR","אבטיח","0.020","2009-10-13T00:00:00",
"METOLACHLOR","חימצה (חומוס)","0.100","1999-01-01T00:00:00",
"METOLACHLOR","תירס מתוק","0.100","1999-01-01T00:00:00",
"METOLACHLOR","פפריקה","0.100","1999-01-01T00:00:00",
"METOLACHLOR","שעועית ירוקה","0.100","1999-01-01T00:00:00",
"METOLACHLOR","חלב","0.020","1999-01-01T00:00:00",
"METOLACHLOR","בשר","0.020","1999-01-01T00:00:00",
"METOLACHLOR","בשר, חלקי פנים","0.020","1999-01-02T00:00:00",
"METOLACHLOR","ביצים","0.020","1999-01-01T00:00:00",
"METOLACHLOR","אגוז אדמה","0.500","1999-01-01T00:00:00",
"METOLACHLOR","חמנית מצויה","0.100","1999-01-01T00:00:00",
"METOLACHLOR","תפוח עץ","0.120","2017-12-28T00:00:00","יתבטל"
"METOMINOSTROBIN","ענבים","0.200","2003-11-05T00:00:00",
"METOMINOSTROBIN","תות שדה לפרי","0.100","2006-12-05T00:00:00",
"METOMINOSTROBIN","פלפל","0.200","2003-11-05T00:00:00",
"METOMINOSTROBIN","חציל","0.200","2010-01-03T00:00:00",
"METOMINOSTROBIN","עגבניה","0.200","2004-06-22T00:00:00",
"METOMINOSTROBIN","פפריקה","0.200","2013-01-20T00:00:00",
"METOMINOSTROBIN","גזר","0.050","2008-03-25T00:00:00",
"METOMINOSTROBIN","בצל","0.050","2008-06-02T00:00:00",
"METOMINOSTROBIN","שום","0.050","2006-12-05T00:00:00",
"METOMINOSTROBIN","תפוח עץ","0.200","2003-11-05T00:00:00",
"METOMINOSTROBIN","שזיף","0.100","2006-05-14T00:00:00",
"METOMINOSTROBIN","נקטרינה","0.100","2003-11-05T00:00:00",
"METOMINOSTROBIN","אפרסק","0.100","2003-03-23T00:00:00",
"METRAFENONE","ענבים","5.000","2013-03-13T00:00:00",
"METRAFENONE","תות שדה לפרי","0.500","2013-03-13T00:00:00",
"METRAFENONE","מלון","0.300","2013-03-13T00:00:00",
"METRAFENONE","מלפפון","0.300","2015-11-12T00:00:00",
"METRAFENONE","דלעת","0.300","2013-03-13T00:00:00",
"METRAFENONE","קישוא","0.300","2013-03-13T00:00:00",
"METRAFENONE","אבטיח","0.050","2013-03-13T00:00:00",
"METRAFENONE","פלפל",,"2019-07-23T00:00:00","0.150"
"METRAFENONE","חציל",,"2022-02-15T00:00:00","0.150"
"METRAFENONE","עגבניה",,"2019-06-16T00:00:00","0.200"
"METRAFENONE","דלורית","0.300","2013-03-13T00:00:00",
"METRAFENONE","מנגו","0.010","2013-03-13T00:00:00",
"METRAFENONE","תפוח עץ",,"2018-02-13T00:00:00","0.100"
"METRIBUZIN","תפוח אדמה","0.010","2013-01-20T00:00:00",
"METRIBUZIN","עגבניה","0.010","2013-01-20T00:00:00",
"METRIBUZIN","גזר","0.010","2013-01-20T00:00:00",
"METRIBUZIN","חיטה","0.010","2013-01-20T00:00:00",
"MILBEMECTIN","פרי הדר","0.050","2010-08-02T00:00:00",
"MILBEMECTIN","מלון","0.010","2010-07-20T00:00:00",
"MILBEMECTIN","מלפפון","0.010","2010-06-21T00:00:00",
"MILBEMECTIN","אבטיח","0.010","2010-06-21T00:00:00",
"MILBEMECTIN","פלפל","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","חציל","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","עגבניה","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","תפוח עץ","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","אגס","0.050","2009-02-05T00:00:00",
"MSMA","פירות","0.010","1999-01-01T00:00:00",
"MSMA","פרי הדר","0.010","2005-11-03T00:00:00",
"MSMA","כותנה","0.010","1999-01-01T00:00:00",
"MYCLOBUTANIL","ענבים","1.000","1996-01-01T00:00:00",
"MYCLOBUTANIL","פרי הדר","3.000","2009-06-23T00:00:00",
"MYCLOBUTANIL","מלון","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","מלפפון","0.300","1996-01-01T00:00:00","יתבטל"
"MYCLOBUTANIL","קישוא","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","אבטיח","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","פלפל","0.500","1996-01-01T00:00:00","יתבטל"
"MYCLOBUTANIL","חציל","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","עגבניה","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","פפריקה","0.100","2009-11-09T00:00:00",
"MYCLOBUTANIL","שעועית ירוקה","0.020","2016-08-04T00:00:00",
"MYCLOBUTANIL","שקד","0.200","1996-01-01T00:00:00",
"MYCLOBUTANIL","שום","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","מנגו","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","תפוח עץ","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","אגס","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","שזיף","0.200","1996-01-01T00:00:00",
"MYCLOBUTANIL","משמש","0.200","1996-01-01T00:00:00",
"MYCLOBUTANIL","נקטרינה","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","אפרסק","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","תאנה","0.010","2005-05-26T00:00:00",
"NOVALURON","אספסת","2.000","2001-05-24T00:00:00",
"NOVALURON","תות שדה לפרי","0.100","2006-01-17T00:00:00",
"NOVALURON","תפוח אדמה","0.020","2001-03-21T00:00:00",
"NOVALURON","קינרס (ארטישוק)","0.020","2001-07-15T00:00:00",
"NOVALURON","כרפס/סלרי (שורש ועלים)","1.000","2006-10-31T00:00:00",
"NOVALURON","כרוביים","0.020","2001-03-21T00:00:00",
"NOVALURON","כרוב","0.020","2021-08-17T00:00:00",
"NOVALURON","ברוקולי","0.020","2021-08-17T00:00:00",
"NOVALURON","כרובית","0.020","2021-08-17T00:00:00",
"NOVALURON","חסה","0.500","2014-08-06T00:00:00",
"NOVALURON","חציל","0.050","2005-12-07T00:00:00",
"NOVALURON","עגבניה","0.200","2006-10-05T00:00:00",
"NOVALURON","שעועית ירוקה","0.020","2001-05-24T00:00:00",
"NOVALURON","גזר","0.020","2003-05-04T00:00:00",
"NOVALURON","כותנה","0.020","2001-03-21T00:00:00",
"NOVALURON","אגוז אדמה","0.020","2006-10-05T00:00:00",
